94;0;3343.00;10.37;1846.00;0.00;0.32
95;0;3266.00;9.80;1690.00;0.00;0.24
96;0;3999.00;9.70;2008.00;0.00;1.68
97;0;3454.00;10.32;1687.00;0.00;0.20
98;0;3415.00;10.60;1898.00;0.00;0.60
99;0;3585.00;10.52;1777.00;0.00;0.52
100;0;2932.00;12.02;1723.00;0.00;0.28
101;0;3118.00;11.80;1932.00;0.00;0.40
102;0;2929.00;13.42;1788.00;0.00;0.28
103;0;3232.00;9.90;1966.00;0.00;0.48
104;0;3248.00;9.70;1724.00;0.00;0.24
105;0;3640.00;10.20;1929.00;0.00;1.24
106;0;3452.00;10.42;1716.00;0.00;0.20
107;0;2985.00;9.80;1842.00;0.00;0.20
108;0;3567.00;10.50;1772.00;0.00;0.44
109;0;3092.00;10.97;1863.00;0.00;0.32
110;0;3323.00;10.60;1687.00;0.00;0.32
111;0;2986.00;13.70;1786.00;0.00;0.24
112;0;3527.00;9.80;1685.00;0.00;0.16
113;0;3025.00;12.05;1792.00;0.00;0.32
114;0;3036.00;10.82;1741.00;0.00;0.28
115;0;2994.00;11.57;1826.00;0.00;0.36
116;0;3342.00;10.07;1957.00;0.00;0.52
117;0;3292.00;9.97;1705.00;0.00;0.28
118;0;3101.00;10.52;1833.00;0.00;0.40
119;0;3523.00;9.80;1725.00;0.00;0.28
120;0;3215.00;10.30;1855.00;0.00;0.32
121;0;3421.00;10.50;1677.00;0.00;0.28
122;0;2891.00;9.50;1747.00;0.00;0.44
123;0;3653.00;9.70;1735.00;0.00;0.32
124;0;3197.00;10.47;1896.00;0.00;0.40
125;0;3062.00;10.00;1781.00;0.00;0.28
126;0;3245.00;10.25;1714.00;0.00;0.24
127;0;3368.00;10.20;1785.00;0.00;0.28
128;0;3181.00;11.65;1973.00;0.00;0.48
129;0;3393.00;10.50;1708.00;0.00;0.28
130;0;3080.00;10.65;1803.00;0.00;0.32
131;0;2728.00;10.90;1708.00;0.00;0.28
132;0;3212.00;10.30;1827.00;0.00;0.44
133;0;2992.00;12.12;1767.00;0.00;0.40
134;0;3317.00;9.80;1847.00;0.00;0.32
135;0;3494.00;9.80;1680.00;0.00;0.28
136;0;3238.00;10.40;1788.00;0.00;0.28
137;0;2906.00;9.50;1713.00;0.00;0.32
138;0;3380.00;9.80;1786.00;0.00;0.28
139;0;3268.00;9.87;1775.00;0.00;0.32
140;0;3408.00;9.90;1813.00;0.00;0.44
141;0;3227.00;10.02;1798.00;0.00;0.24
142;0;3298.00;9.95;1959.00;0.00;0.36
143;0;3463.00;10.30;1703.00;0.00;0.24
144;0;2961.00;11.35;1746.00;0.00;0.24
145;0;3076.00;11.57;1848.00;0.00;0.40
146;0;3605.00;9.80;1711.00;0.00;0.32
147;0;2996.00;10.42;1722.00;0.00;0.28
148;0;3107.00;11.45;1887.00;0.00;0.40
149;0;3285.00;9.72;1737.00;0.00;0.24
150;0;3373.00;10.45;1694.00;0.00;0.28
151;0;3139.00;11.37;1929.00;0.00;0.36
152;0;3335.00;10.30;1743.00;0.00;0.24
153;0;1719.00;9.70;1069.00;0.00;0.28
154;0;3597.00;10.40;1832.00;0.00;0.84
155;0;3331.00;9.82;1811.00;0.00;0.40
156;0;3044.00;10.65;1752.00;0.00;0.24
157;0;3315.00;10.52;1812.00;0.00;0.20
158;0;3204.00;9.60;1859.00;0.00;0.28
159;0;2735.00;12.75;1666.00;0.00;0.24
160;0;3379.00;10.40;1732.00;0.00;0.32
161;0;3087.00;9.70;1716.00;0.00;0.28
162;0;3211.00;10.50;1887.00;0.00;0.28
163;0;3398.00;10.40;1744.00;0.00;0.28
164;0;3442.00;10.40;1690.00;0.00;0.24
165;0;3232.00;9.85;1771.00;0.00;0.24
166;0;3374.00;10.20;1759.00;0.00;0.28
167;0;3206.00;10.30;1947.00;0.00;0.44
168;0;3014.00;11.85;1827.00;0.00;0.36
169;0;3146.00;9.65;1763.00;0.00;0.28
170;0;3329.00;10.40;1846.00;0.00;0.36
171;0;2984.00;9.87;1703.00;0.00;0.24
172;0;3343.00;10.50;1727.00;0.00;0.24
173;0;3036.00;11.72;1893.00;0.00;0.32
174;0;3457.00;10.50;1726.00;0.00;0.24
175;0;3515.00;9.80;1691.00;0.00;0.24
176;0;3310.00;9.80;1879.00;0.00;0.40
177;0;1853.00;9.67;1104.00;0.00;0.16
178;0;3310.00;10.40;1927.00;0.00;0.36
179;0;2996.00;10.80;1740.00;0.00;0.28
180;0;3490.00;9.80;1840.00;0.00;0.80
181;0;3264.00;10.35;1718.00;0.00;0.24
182;0;3099.00;10.35;1818.00;0.00;0.32
183;0;3460.00;10.55;1780.00;0.00;0.44
184;0;3048.00;11.60;1849.00;0.00;0.36
185;0;3157.00;9.70;1697.00;0.00;0.40
186;0;3549.00;10.00;1761.00;0.00;0.36
187;0;3336.00;10.42;1687.00;0.00;0.28
188;0;2898.00;10.22;1785.00;0.00;0.36
189;0;3647.00;10.20;1722.00;0.00;0.36
190;0;3079.00;15.55;1918.00;0.00;0.24
191;0;3247.00;13.10;461.00;0.00;0.84
192;0;3081.00;11.90;1941.00;0.00;0.28
193;0;3253.00;10.50;1816.00;0.00;0.24
194;0;3340.00;10.60;1709.00;0.00;0.28
195;0;3185.00;10.07;1837.00;0.00;0.36
196;0;3500.00;9.80;1719.00;0.00;0.24
197;0;3268.00;11.00;1902.00;0.00;0.36
198;0;3786.00;9.90;1968.00;0.00;1.28
199;0;2895.00;10.55;1765.00;0.00;0.20
200;0;2760.00;10.00;1689.00;0.00;0.28
201;0;3169.00;10.50;1904.00;0.00;0.40
202;0;3001.00;12.85;1782.00;0.00;0.20
203;0;3185.00;11.07;1945.00;0.00;0.48
204;0;3215.00;9.70;1751.00;0.00;0.20
205;0;3073.00;10.65;1800.00;0.00;0.28
206;0;3657.00;9.92;1659.00;0.00;0.32
207;0;3278.00;10.47;1657.00;0.00;0.28
208;0;3525.00;9.80;1573.00;0.00;0.20
209;0;3365.00;9.50;1868.00;0.00;1.72
210;0;2556.00;9.50;1087.00;0.00;1.40
211;0;3066.00;9.77;1661.00;0.00;0.24
212;0;3394.00;10.10;1584.00;0.00;0.20
213;0;2041.00;9.50;346.00;0.00;1.04
214;0;3434.00;9.80;1631.00;0.00;0.20
215;0;3246.00;9.80;1563.00;0.00;0.24
216;0;3247.00;9.90;1595.00;0.00;0.24
217;0;1864.00;9.50;2021.00;0.00;1.00
218;0;1474.00;9.50;338.00;0.00;1.76
219;0;2755.00;13.17;1633.00;0.00;0.28
220;0;5167.00;9.50;1494.00;0.00;1.08
221;0;2812.00;9.87;1571.00;0.00;0.24
222;0;3234.00;10.00;1661.00;0.00;0.24
223;0;3300.00;10.00;1609.00;0.00;0.20
224;0;3973.00;9.50;809.00;0.00;1.12
225;0;3162.00;9.50;1230.00;0.00;0.76
226;0;3336.00;10.67;1665.00;0.00;0.24
227;0;3629.00;9.80;1599.00;0.00;0.28
228;0;3600.00;10.45;1634.00;0.00;0.20
229;0;5224.00;9.80;557.00;0.00;1.08
230;0;5400.00;9.50;1304.00;0.00;1.20
231;0;3405.00;9.80;1675.00;0.00;0.24
232;0;3460.00;9.85;1582.00;0.00;0.24
233;0;3222.00;10.50;1629.00;0.00;0.36
234;0;4760.00;9.50;441.00;0.00;0.24
235;0;4218.00;9.50;658.00;0.00;0.84
236;0;3316.00;9.90;1591.00;0.00;0.24
237;0;3718.00;13.67;1683.00;0.00;0.36
238;0;3320.00;10.27;1557.00;0.00;0.20
239;0;4523.00;9.50;328.00;0.00;1.16
240;0;3881.00;9.50;699.00;0.00;1.12
241;0;2932.00;9.70;1585.00;0.00;0.32
242;0;3038.00;10.60;1669.00;0.00;0.24
243;0;3091.00;9.80;1575.00;0.00;0.20
244;0;3825.00;9.50;61.00;0.00;1.08
245;0;2881.00;9.50;7.00;0.00;0.52
246;0;3364.00;10.00;1604.00;0.00;0.20
247;0;2933.00;9.70;1571.00;0.00;0.20
248;0;3294.00;11.37;1664.00;0.00;0.28
249;0;2205.00;9.50;155.00;0.00;0.80
250;0;2408.00;9.50;274.00;0.00;0.88
251;0;2473.00;9.50;963.00;0.00;1.32
252;0;3420.00;10.00;1667.00;0.00;0.28
253;0;2742.00;12.20;1573.00;0.00;0.24
254;0;2413.00;9.50;1461.00;0.00;1.52
255;0;1408.00;9.50;2016.00;0.00;1.24
256;0;3491.00;10.10;1671.00;0.00;0.24
257;0;3528.00;10.55;1582.00;0.00;0.24
258;0;1055.00;9.50;24.00;0.00;1.08
259;0;69.00;9.50;445.00;0.00;0.96
260;0;3575.00;9.80;1643.00;0.00;0.28
261;0;3386.00;10.10;1586.00;0.00;0.20
262;0;38.00;9.50;1278.00;0.00;1.04
263;0;448.00;9.50;1545.00;0.00;1.00
264;0;442.00;9.50;680.00;0.00;1.08
265;0;3185.00;10.07;1655.00;0.00;0.28
266;0;3137.00;9.72;1607.00;0.00;0.28
267;0;1351.00;9.50;627.00;0.00;1.16
268;0;3001.00;9.70;1589.00;0.00;0.24
269;0;3436.00;9.80;1602.00;0.00;0.20
270;0;3501.00;10.42;1656.00;0.00;0.24
271;0;2816.00;9.90;1577.00;0.00;0.24
272;0;3585.00;9.80;1695.00;0.00;0.28
273;0;3667.00;10.12;1614.00;0.00;0.36
274;0;3361.00;9.90;1622.00;0.00;0.20
275;0;3455.00;9.80;1589.00;0.00;0.20
276;0;2689.00;11.57;1632.00;0.00;0.28
277;0;3227.00;10.60;1605.00;0.00;0.28
278;0;3711.00;13.95;1698.00;0.00;0.40
279;0;3083.00;9.70;1584.00;0.00;0.24
280;0;3440.00;9.80;1648.00;0.00;0.24
281;0;3154.00;10.25;1620.00;0.00;0.20
282;0;3561.00;10.35;1659.00;0.00;0.28
283;0;3432.00;10.45;1621.00;0.00;0.24
284;0;2715.00;9.50;1660.00;0.00;0.28
285;0;2690.00;9.97;1580.00;0.00;0.28
286;0;3533.00;10.52;1590.00;0.00;0.24
287;0;3328.00;10.65;1642.00;0.00;0.32
288;0;3334.00;9.80;1565.00;0.00;0.16
289;0;3295.00;9.87;1598.00;0.00;0.28
290;0;3162.00;9.85;1569.00;0.00;0.24
291;0;3676.00;9.87;1625.00;0.00;0.36
292;0;3581.00;10.52;1613.00;0.00;0.24
293;0;3003.00;9.70;1596.00;0.00;0.28
294;0;3248.00;10.00;1605.00;0.00;0.24
295;0;3003.00;9.77;1696.00;0.00;0.32
296;0;2795.00;9.87;1580.00;0.00;0.24
297;0;3502.00;10.00;1620.00;0.00;0.24
298;0;3615.00;10.50;1600.00;0.00;0.20
299;0;3056.00;10.07;1664.00;0.00;0.24
300;0;3369.00;10.00;1595.00;0.00;0.16
301;0;3401.00;10.82;1638.00;0.00;0.28
302;0;3391.00;10.57;1559.00;0.00;0.24
303;0;2678.00;10.35;1596.00;0.00;0.28
304;0;3250.00;9.80;1573.00;0.00;0.32
305;0;3616.00;9.80;1672.00;0.00;0.28
306;0;3306.00;10.00;1616.00;0.00;0.20
307;0;3775.00;10.50;1657.00;0.00;0.28
308;0;3203.00;9.72;1694.00;0.00;0.28
309;0;2938.00;10.30;1579.00;0.00;0.24
310;0;3221.00;10.32;1646.00;0.00;0.24
311;0;2741.00;12.72;1586.00;0.00;0.24
312;0;3444.00;9.77;1836.00;0.00;0.36
313;0;3466.00;9.80;1559.00;0.00;0.24
314;0;3437.00;9.92;1592.00;0.00;0.20
315;0;3316.00;9.80;1565.00;0.00;0.24
316;0;2943.00;9.70;1665.00;0.00;0.28
317;0;2957.00;9.70;1612.00;0.00;0.24
318;0;3180.00;10.50;1586.00;0.00;0.20
319;0;3237.00;9.80;1670.00;0.00;0.36
320;0;3288.00;10.40;1675.00;0.00;0.24
321;0;2995.00;9.70;1601.00;0.00;0.24
322;0;2816.00;9.90;1585.00;0.00;0.24
323;0;3278.00;10.20;1633.00;0.00;0.24
324;0;3511.00;11.47;1596.00;0.00;0.28
325;0;3536.00;10.00;1648.00;0.00;0.24
326;0;3539.00;9.90;1557.00;0.00;0.20
327;0;3187.00;9.80;1612.00;0.00;0.28
328;0;3390.00;10.67;1566.00;0.00;0.24
329;0;3052.00;9.82;1657.00;0.00;0.24
330;0;3450.00;10.25;1610.00;0.00;0.24
331;0;3256.00;9.80;1577.00;0.00;0.24
332;0;2944.00;9.70;1625.00;0.00;0.24
333;0;3357.00;10.15;1670.00;0.00;0.24
334;0;3082.00;9.80;1596.00;0.00;0.32
335;0;3352.00;10.00;1627.00;0.00;0.20
336;0;2920.00;9.50;1587.00;0.00;0.20
337;0;2672.00;12.00;1633.00;0.00;0.40
338;0;3600.00;9.70;1565.00;0.00;0.20
339;0;3589.00;10.40;1596.00;0.00;0.32
340;0;3457.00;9.90;1565.00;0.00;0.24
341;0;3227.00;10.40;1655.00;0.00;0.24
342;0;3266.00;9.85;1595.00;0.00;0.24
343;0;3325.00;9.90;1568.00;0.00;0.24
344;0;3379.00;10.57;1655.00;0.00;0.16
345;0;3512.00;10.10;1609.00;0.00;0.24
346;0;3433.00;10.25;1666.00;0.00;0.24
347;0;3171.00;10.40;1586.00;0.00;0.16
348;0;3141.00;9.60;1623.00;0.00;0.24
349;0;3020.00;10.22;1593.00;0.00;0.24
350;0;3422.00;10.22;1622.00;0.00;0.24
351;0;2767.00;10.65;1634.00;0.00;0.24
352;0;3334.00;10.00;1602.00;0.00;0.24
353;0;3526.00;10.25;1563.00;0.00;0.24
354;0;3293.00;10.05;1642.00;0.00;0.16
355;0;3599.00;10.32;1616.00;0.00;0.28
356;0;3399.00;10.00;1570.00;0.00;0.20
357;0;3449.00;9.95;1652.00;0.00;0.20
358;0;3238.00;10.22;1631.00;0.00;0.36
359;0;3600.00;9.72;1700.00;0.00;0.32
360;0;3239.00;9.82;1584.00;0.00;0.28
361;0;3709.00;10.67;1667.00;0.00;0.32
362;0;3101.00;9.75;1606.00;0.00;0.28
363;0;3044.00;10.37;1661.00;0.00;0.24
364;0;2784.00;10.35;1589.00;0.00;0.24
365;0;3587.00;9.75;1562.00;0.00;0.28
366;0;3359.00;10.52;1643.00;0.00;0.24
367;0;3463.00;9.85;1569.00;0.00;0.24
368;0;3515.00;9.90;1648.00;0.00;0.20
369;0;2677.00;10.55;1604.00;0.00;0.24
370;0;3619.00;10.25;1692.00;0.00;0.28
371;0;3325.00;9.90;1576.00;0.00;0.24
372;0;3574.00;9.80;1630.00;0.00;0.28
373;0;1925.00;9.50;1678.00;0.00;0.16
374;0;2943.00;9.70;1593.00;0.00;0.20
375;0;3000.00;9.70;1574.00;0.00;0.24
376;0;3470.00;9.80;1598.00;0.00;0.20
377;0;2745.00;11.22;1562.00;0.00;0.24
378;0;3432.00;9.80;1648.00;0.00;0.24
379;0;1851.00;9.70;1079.00;0.00;0.16
380;0;3532.00;9.90;1574.00;0.00;0.20
381;0;3621.00;10.40;1682.00;0.00;0.24
382;0;3371.00;10.42;1612.00;0.00;0.20
383;0;2996.00;9.67;1681.00;0.00;0.28
384;0;3390.00;10.02;1576.00;0.00;0.20
385;0;2684.00;10.17;1626.00;0.00;0.28
386;0;3251.00;9.90;1586.00;0.00;0.24
387;0;3277.00;10.50;1645.00;0.00;0.28
388;0;3066.00;9.75;1577.00;0.00;0.20
389;0;3093.00;10.30;1599.00;0.00;0.24
390;0;3663.00;10.05;1678.00;0.00;0.32
391;0;2884.00;9.57;1566.00;0.00;0.16
392;0;3551.00;11.50;1606.00;0.00;0.28
393;0;3603.00;9.80;1572.00;0.00;0.20
394;0;2964.00;9.70;1674.00;0.00;0.32
395;0;3138.00;9.67;1615.00;0.00;0.20
396;0;3455.00;9.90;1576.00;0.00;0.20
397;0;3440.00;9.85;1609.00;0.00;0.20
398;0;3322.00;9.90;1583.00;0.00;0.24
399;0;2938.00;9.65;1640.00;0.00;0.32
400;0;3170.00;10.42;1595.00;0.00;0.28
401;0;3360.00;10.00;1632.00;0.00;0.20
402;0;3151.00;10.50;1566.00;0.00;0.28
403;0;3628.00;9.97;1607.00;0.00;0.20
404;0;3584.00;10.37;1649.00;0.00;0.24
405;0;2944.00;9.87;1563.00;0.00;0.28
406;0;3229.00;9.90;1614.00;0.00;0.28
407;0;2734.00;9.87;1565.00;0.00;0.24
408;0;3099.00;9.97;1685.00;0.00;0.32
409;0;3299.00;9.95;1483.00;0.00;0.24
410;0;3580.00;9.70;1541.00;0.00;0.24
411;0;3142.00;9.50;1824.00;0.00;0.88
412;0;2530.00;9.50;939.00;0.00;1.24
413;0;3418.00;10.25;1548.00;0.00;0.20
414;0;3237.00;9.90;1481.00;0.00;0.28
415;0;3240.00;9.85;1682.00;0.00;0.28
416;0;2221.00;9.50;481.00;0.00;0.88
417;0;3126.00;13.65;1508.00;0.00;0.24
418;0;3367.00;9.80;1516.00;0.00;0.24
419;0;2082.00;9.50;1849.00;0.00;1.12
420;0;1225.00;9.50;271.00;0.00;1.56
421;0;3064.00;12.75;1515.00;0.00;0.32
422;0;3188.00;9.90;1532.00;0.00;0.32
423;0;5332.00;9.50;1610.00;0.00;1.12
424;0;3007.00;12.47;1517.00;0.00;0.16
425;0;2980.00;10.02;1548.00;0.00;0.24
426;0;3440.00;9.70;1455.00;0.00;0.20
427;0;3929.00;9.50;899.00;0.00;1.04
428;0;3228.00;9.50;1207.00;0.00;1.04
429;0;3375.00;9.80;1466.00;0.00;0.24
430;0;5129.00;9.50;540.00;0.00;1.88
431;0;5392.00;9.50;1349.00;0.00;1.32
432;0;3617.00;9.60;1511.00;0.00;0.36
433;0;3487.00;9.80;1545.00;0.00;0.16
434;0;3288.00;9.87;1485.00;0.00;0.20
435;0;4751.00;9.50;473.00;0.00;0.64
436;0;4320.00;9.50;676.00;0.00;1.12
437;0;3445.00;10.32;1518.00;0.00;0.24
438;0;3211.00;10.07;1503.00;0.00;0.20
439;0;4470.00;9.50;309.00;0.00;0.96
440;0;3843.00;9.50;636.00;0.00;0.92
441;0;3261.00;9.97;1531.00;0.00;0.24
442;0;3134.00;11.70;1518.00;0.00;0.24
443;0;3822.00;9.50;12.00;0.00;0.68
444;0;3049.00;9.80;1564.00;0.00;0.16
445;0;3056.00;11.57;1521.00;0.00;0.24
446;0;2198.00;9.50;94.00;0.00;1.04
447;0;2422.00;9.50;346.00;0.00;1.20
448;0;2505.00;9.50;1003.00;0.00;1.64
449;0;3449.00;9.80;1469.00;0.00;0.20
450;0;2419.00;9.50;1378.00;0.00;1.36
451;0;1374.00;9.50;1950.00;0.00;1.88
452;0;3560.00;10.05;1548.00;0.00;0.28
453;0;3359.00;9.82;1482.00;0.00;0.20
454;0;2846.00;10.40;1511.00;0.00;0.24
455;0;984.00;9.50;24.00;0.00;1.16
456;0;24.00;9.50;467.00;0.00;1.08
457;0;3381.00;10.60;1550.00;0.00;0.24
458;0;3297.00;9.90;1493.00;0.00;0.24
459;0;98.00;9.50;1286.00;0.00;0.92
460;0;371.00;9.50;1562.00;0.00;1.32
461;0;356.00;9.50;629.00;0.00;0.84
462;0;3219.00;10.45;1499.00;0.00;0.28
463;0;3327.00;9.80;1528.00;0.00;0.20
464;0;3606.00;9.60;1463.00;0.00;0.32
465;0;1352.00;9.50;681.00;0.00;1.32
466;0;3149.00;11.50;1508.00;0.00;0.24
467;0;3128.00;10.05;1549.00;0.00;0.24
468;0;3557.00;9.60;1478.00;0.00;0.32
469;0;3030.00;11.00;1531.00;0.00;0.24
470;0;3570.00;9.70;1509.00;0.00;0.32
471;0;3459.00;9.80;1553.00;0.00;0.24
472;0;3370.00;9.80;1477.00;0.00;0.24
473;0;3410.00;9.80;1524.00;0.00;0.20
474;0;3206.00;10.47;1541.00;0.00;0.32
475;0;3648.00;9.60;1431.00;0.00;0.56
476;0;3245.00;10.20;1499.00;0.00;0.32
477;0;3564.00;9.60;1470.00;0.00;0.36
478;0;3021.00;9.80;1554.00;0.00;0.24
479;0;3091.00;10.70;1536.00;0.00;0.20
480;0;2862.00;9.70;1543.00;0.00;0.08
481;0;3504.00;9.80;1466.00;0.00;0.20
482;0;2975.00;11.62;1532.00;0.00;0.24
483;0;3523.00;10.55;1552.00;0.00;0.24
484;0;3448.00;10.40;1478.00;0.00;0.20
485;0;2825.00;9.70;1513.00;0.00;0.24
486;0;3374.00;9.80;1483.00;0.00;0.24
487;0;3477.00;9.80;1520.00;0.00;0.20
488;0;3306.00;9.92;1499.00;0.00;0.24
489;0;3283.00;9.80;1533.00;0.00;0.16
490;0;1599.00;12.45;1784.00;0.00;1.40
491;0;3194.00;9.80;1506.00;0.00;0.20
492;0;1451.00;9.82;1396.00;0.00;0.32
493;0;3103.00;9.95;1558.00;0.00;0.28
494;0;3046.00;12.70;1510.00;0.00;0.20
495;0;2924.00;10.15;1547.00;0.00;0.24
496;0;3197.00;10.27;1712.00;0.00;0.24
497;0;3597.00;9.70;1557.00;0.00;0.24
498;0;3501.00;9.80;1481.00;0.00;0.20
499;0;3539.00;12.30;1531.00;0.00;0.24
500;0;3449.00;9.95;1486.00;0.00;0.24
501;0;3354.00;9.80;1526.00;0.00;0.24
502;0;3389.00;9.85;1489.00;0.00;0.24
503;0;2792.00;9.97;1470.00;0.00;0.20
504;0;3274.00;10.00;1514.00;0.00;0.24
505;0;870.00;11.15;1586.00;0.00;0.32
506;0;3099.00;10.22;1529.00;0.00;0.16
507;0;2784.00;10.20;1555.00;0.00;0.24
508;0;3611.00;9.60;1524.00;0.00;0.28
509;0;3458.00;9.80;1482.00;0.00;0.28
510;0;3431.00;10.10;1530.00;0.00;0.24
511;0;3345.00;9.87;1503.00;0.00;0.28
512;0;2836.00;10.20;1476.00;0.00;0.32
513;0;3197.00;10.00;1529.00;0.00;0.24
514;0;3017.00;10.37;1545.00;0.00;0.28
515;0;1051.00;11.90;1807.00;0.00;0.72
516;0;2871.00;9.75;1534.00;0.00;0.16
517;0;4488.00;14.70;1240.00;0.00;0.44
518;0;3495.00;9.80;1525.00;0.00;0.20
519;0;2951.00;13.10;1483.00;0.00;0.24
520;0;3512.00;9.77;1489.00;0.00;0.24
521;0;2910.00;12.82;1480.00;0.00;0.16
522;0;3335.00;9.80;1534.00;0.00;0.20
523;0;3416.00;10.00;1498.00;0.00;0.20
524;0;3139.00;9.80;1566.00;0.00;0.24
525;0;3279.00;9.90;1521.00;0.00;0.28
526;0;2967.00;11.05;1565.00;0.00;0.20
527;0;2786.00;9.97;1479.00;0.00;0.20
528;0;886.00;10.35;1610.00;0.00;0.36
529;0;2922.00;10.60;1529.00;0.00;0.24
530;0;3180.00;10.30;1644.00;0.00;0.24
531;0;4448.00;13.57;1203.00;0.00;0.48
532;0;3015.00;11.00;1491.00;0.00;0.24
533;0;3478.00;10.25;1493.00;0.00;0.16
534;0;3399.00;10.00;1536.00;0.00;0.24
535;0;3231.00;9.80;1553.00;0.00;0.24
536;0;3178.00;10.25;1522.00;0.00;0.24
537;0;3033.00;9.70;1576.00;0.00;0.20
538;0;2988.00;10.85;1541.00;0.00;0.24
539;0;2791.00;11.40;1491.00;0.00;0.20
540;0;2735.00;11.50;1540.00;0.00;0.28
541;0;3085.00;10.07;1486.00;0.00;0.20
